고유번호,제품명,브랜드,카테고리,조회수,총별점,별점횟수,높은위험,중간위험,주의성분
2060,프레스티지 베베 수딩 젤 데스까르고,잇츠스킨(IT'SSKIN),크림,0,0,0,0,1,1
2061,프레스티지 베베 오일 데스까르고,잇츠스킨(IT'SSKIN),오일,0,0,0,0,1,1
2062,프리스티지 베베 워시 데스까르고,잇츠스킨(IT'SSKIN),워시,0,0,0,0,1,1
2063,프레스티지 베베 티슈 데스까르고 물티슈,잇츠스킨(IT'SSKIN),물티슈,0,0,0,0,1,1
2064,베이비 선크림,자연그대로,선케어,0,0,0,0,1,1
2065,베이비 너리싱 실키 바디로션,자연그리고나눔(THENATURALSTORY),로션,0,0,0,0,1,1
2066,베이비 네추럴 다이애퍼 크림,자연그리고나눔(THENATURALSTORY),크림,0,0,0,0,1,1
2067,베이비 릴리프 수딩 크림,자연그리고나눔(THENATURALSTORY),크림,0,0,0,0,1,1
2068,베이비 마사지 실키 바디오일,자연그리고나눔(THENATURALSTORY),오일,0,0,0,0,1,1
2069,베이비 수딩 밤,자연그리고나눔(THENATURALSTORY),크림,0,0,0,0,1,1
2070,베이비&키즈 크림,자연그리고나눔(THENATURALSTORY),크림,0,0,0,0,1,1
2071,아야호호 크림,자연그리고나눔(THENATURALSTORY),크림,0,0,0,0,1,1
2072,베이비 기저귀 크림,자연담은유리병,크림,0,0,0,0,1,1
2073,베이비 로션,자연담은유리병,로션,0,0,0,0,0,1
2074,베이비 보습 크림,자연담은유리병,크림,0,0,0,0,1,1
2075,베이비 오일,자연담은유리병,오일,0,0,0,0,0,1
2076,베이비 탑투토워시,자연담은유리병,워시,0,0,0,0,0,1
2077,보타니아 풀꽃 맘 앤 베이비 로션,자연드림,로션,0,0,0,0,1,1
2078,올퓨어 베이비 스킨 워시,자연을담은니뉴(NINU),워시,0,0,0,0,1,1
2079,아기 물티슈,잭슨리스(jacksonreece),물티슈,0,0,0,0,1,1
2080,버블 바스 심플리시티,잭앤질(JACKN'JILL),워시,0,0,0,0,1,1
2081,소프트 베이비 바디 로션,저스트해치드(justhatched),로션,0,0,0,0,1,1
2082,해피 베이비 바디 워시,저스트해치드(justhatched),워시,0,0,0,0,1,1
2083,울트라 라이트 베이비 로션,제로솝(ZEROSOP),로션,0,0,0,0,0,1
2084,베이비로션,제이듀(JDEW),로션,0,0,0,0,0,1
2085,베이비워시,제이듀(JDEW),워시,0,0,0,0,0,1
2086,모이스트풀 알로에베라 수딩 젤,제이스레시피(J'srecipe),크림,0,0,0,0,1,1
2087,올 데이 모이스처 크림,제이스레시피(J'srecipe),크림,0,0,0,0,1,1
2088,카렌듈라 스마트 케어 밤,제이스레시피(J'srecipe),크림,0,0,0,0,0,1
2089,화이트 물티슈,제이웨이브(Jaywave),물티슈,0,0,0,0,1,1
2090,엄마 안심 베이비 워시,제주온(JEJUON),워시,0,0,0,1,1,1
2091,엄마 안심 베이비 크림,제주온(JEJUON),크림,0,0,0,0,1,1
2092,수분크림 물티슈,젠틀베이비(GENTLEBABY),물티슈,0,0,0,0,1,1
2093,물티슈,조은하루,물티슈,0,0,0,0,1,1
2094,플로랄NO.50물티슈,조이앤로이(Zoe&Loy),물티슈,0,0,0,0,1,1
2095,Baby Dream Aloe Vera,존데일(JOHNDALE),물티슈,0,0,0,1,1,1
2096,99% 퓨어 콘스타치 파우더,존슨즈베이비(johnson'sbaby),파우더,0,0,0,0,1,1
2097,Baby Bar,존슨즈베이비(johnson'sbaby),워시,0,0,0,0,1,1
2098,Baby Skincare Wipes,존슨즈베이비(johnson'sbaby),물티슈,0,0,0,0,1,1
2099,Moisture Wash With Honey Apple,존슨즈베이비(johnson'sbaby),워시,0,0,0,0,1,1
2100,카모마일 베이비오일,존슨즈베이비(johnson'sbaby),오일,0,0,0,0,1,1
2101,밀크 앤 오트 바스,존슨즈베이비(johnson'sbaby),워시,0,0,0,0,1,1
2102,밀크앤드라이스 로션,존슨즈베이비(johnson'sbaby),로션,0,0,0,0,1,1
2103,베드타임 로션,존슨즈베이비(johnson'sbaby),로션,0,0,0,0,1,1
2104,베드타임 바스 바디클렌저,존슨즈베이비(johnson'sbaby),워시,0,0,0,0,1,1
2105,베드타임 오일,존슨즈베이비(johnson'sbaby),오일,0,0,0,0,1,1
2106,베드타임 파우더,존슨즈베이비(johnson'sbaby),파우더,0,0,0,0,1,1
2107,베이비 내추럴 헤드 투 토 워시,존슨즈베이비(johnson'sbaby),워시,0,0,0,0,1,1
2108,샴푸,존슨즈베이비(johnson'sbaby),헤어케어,0,0,0,0,1,1
2109,소프트앤샤이니 샴푸,존슨즈베이비(johnson'sbaby),헤어케어,0,0,0,0,1,1
2110,수딩 내추럴 모이스처 리치 워시,존슨즈베이비(johnson'sbaby),워시,0,0,0,0,1,1
2111,수딩 내추럴 모이스처 리치 포밍워시,존슨즈베이비(johnson'sbaby),워시,0,0,0,0,1,1
2112,수딩 내추럴 수드 앤드 프로텍트밤,존슨즈베이비(johnson'sbaby),크림,0,0,0,0,1,1
2113,수딩 내추럴 인텐스 모이스처 크림,존슨즈베이비(johnson'sbaby),크림,0,0,0,0,1,1
2114,수딩 바퍼 바스(감기바스),존슨즈베이비(johnson'sbaby),워시,0,0,0,0,1,1
2115,수딩내추럴너리싱 샴푸,존슨즈베이비(johnson'sbaby),헤어케어,0,0,0,0,1,1
2116,수딩내추럴너리싱로션,존슨즈베이비(johnson'sbaby),로션,0,0,0,0,1,1
2117,알로에&비타민E 베이비 파우더,존슨즈베이비(johnson'sbaby),파우더,0,0,0,0,1,0
2118,알로에&비타민E 오일,존슨즈베이비(johnson'sbaby),오일,0,0,0,0,1,1
2119,알로에베라&비타민E 베이비 로션,존슨즈베이비(johnson'sbaby),로션,0,0,0,0,1,1
2120,알로에베라앤비타민E로션,존슨즈베이비(johnson'sbaby),로션,0,0,0,0,1,1
2121,액티브 프레시 바스(용감바스),존슨즈베이비(johnson'sbaby),워시,0,0,0,0,1,1
2122,액티브키즈 샤이니샴푸,존슨즈베이비(johnson'sbaby),헤어케어,0,0,0,0,1,1
2123,액티브프레시 샴푸,존슨즈베이비(johnson'sbaby),헤어케어,0,0,0,0,1,1
2124,울트라 케어 로션,존슨즈베이비(johnson'sbaby),로션,0,0,0,0,1,1
2125,울트라케어 크림,존슨즈베이비(johnson'sbaby),크림,0,0,0,0,1,1
2126,카모마일 베이비오일,존슨즈베이비(johnson'sbaby),오일,0,0,0,0,1,1
2127,컨디셔닝 샴푸,존슨즈베이비(johnson'sbaby),헤어케어,0,0,0,1,1,1
2128,크리미 오일,존슨즈베이비(johnson'sbaby),오일,0,0,0,1,1,1
2129,탑투토 바디클렌저,존슨즈베이비(johnson'sbaby),워시,0,0,0,0,1,1
2130,탑투토 포밍워시,존슨즈베이비(johnson'sbaby),워시,0,0,0,1,1,1
2131,파우더(오리지날향),존슨즈베이비(johnson'sbaby),파우더,0,0,0,0,1,1
2132,핑크 모이스처 크림,존슨즈베이비(johnson'sbaby),크림,0,0,0,0,1,1
2133,핑크로션,존슨즈베이비(johnson'sbaby),로션,0,0,0,1,1,1
2134,화이트 로션,존슨즈베이비(johnson'sbaby),로션,0,0,0,0,1,1
2135,페이스+바디로션,주니언(junion),로션,0,0,0,0,1,1
2136,베이비 로션,주라이프(JOOLIFE),로션,0,0,0,0,1,1
2137,베이비 수딩 배리어 크림,쥴리크(Jurlique),크림,0,0,0,1,1,1
2138,베이비스 수딩 모이스쳐라이징 크림,쥴리크(Jurlique),크림,0,0,0,1,1,1
2139,베이비스 수딩 버블 배스,쥴리크(Jurlique),워시,0,0,0,1,1,1
2140,베이비스 젠틀 샴푸 앤바디워시,쥴리크(jurlique),워시,0,0,0,1,1,1
2141,베이비스 카밍 마사지 오일,쥴리크(Jurlique),오일,0,0,0,0,0,1
2142,베이비스 카밍 배스 오일,쥴리크(Jurlique),오일,0,0,0,0,1,1
2143,아임낫어베이비 고트밀크 키즈 샴푸,지니더바틀(GENIETHEBOTTLE),헤어케어,0,0,0,0,1,1
2144,베이비 루브리케이팅베스,지아자(ziaja),워시,0,0,0,0,1,1
2145,베이비다이애퍼크림,지아자(ziaja),크림,0,0,0,0,1,1
2146,베이비수딩크림,지아자(ziaja),크림,0,0,0,1,1,1
2147,베이비오일,지아자(ziaja),오일,0,0,0,0,1,1
2148,베이비크림,지아자(ziaja),크림,0,0,0,0,1,1
2149,유아용 선크림,지아자(ziaja),선케어,0,0,0,0,1,1
2150,키즈샴푸 버블검,지아자(ziaja),헤어케어,0,0,0,1,1,1
2151,키즈샴푸 버블콜라,지아자(ziaja),헤어케어,0,0,0,1,1,1
2152,키즈샴푸&샤워젤 쿠키앤바닐라,지아자(ziaja),워시,0,0,0,0,1,1
2153,오가닉 베이비스타 물티슈,지후맘(jihoomom),물티슈,0,0,0,0,1,1
2154,베이비 바스&샴푸,찹스(CHOBS),워시,0,0,0,0,1,1
2155,베이비 오일,찹스(CHOBS),오일,0,0,0,0,0,1
2156,베이비 로션,찹스(CHOBS),로션,0,0,0,0,1,1
2157,유기농 베이비 바디미스트,찹스(CHOBS),기타화장품,0,0,0,0,0,1
2158,키즈 내추럴,챕스틱(ChapStick),립케어,0,0,0,0,1,1
2159,네이처 라이트 물티슈,초로록(CHOROROC),물티슈,0,0,0,0,1,0
2160,네이처 엣지 물티슈,초로록(CHOROROC),물티슈,0,0,0,0,1,0
2161,오리진 라이트 물티슈,초로록(CHOROROC),물티슈,0,0,0,0,1,1
2162,오리진 엣지 물티슈,초로록(CHOROROC),물티슈,0,0,0,0,1,1
2163,베이비 스마일 썬 크림,초록마을(CHOROCMAEUL),선케어,0,0,0,0,1,1
2164,우리아이애목화물티슈,초록마을(CHOROCMAEUL),물티슈,0,0,0,0,1,1
2165,내추럴센세이션 곰돌이 바스 클렌저,치코(CHICCO),워시,0,0,0,0,1,1
2166,내추럴센세이션 기저귀크림,치코(CHICCO),크림,0,0,0,0,1,1
2167,내추럴센세이션 바디로션,치코(CHICCO),로션,0,0,0,0,1,1
2168,내추럴센세이션 바스샴푸,치코(CHICCO),워시,0,0,0,0,1,1
2169,내추럴센세이션 바스폼,치코(CHICCO),워시,0,0,0,0,1,1
2170,내추럴센세이션 페이스크림,치코(CHICCO),크림,0,0,0,0,1,1
2171,네추럴센세이션 마사지오일,치코(CHICCO),오일,0,0,0,0,1,1
2172,베이비모멘트 기저귀크림,치코(CHICCO),크림,0,0,0,0,1,1
2173,베이비모멘트 리치크림,치코(CHICCO),크림,0,0,0,0,1,1
2174,베이비모멘트 마사지오일,치코(CHICCO),오일,0,0,0,0,1,1
2175,베이비모멘트 바스 앤 샴푸,치코(CHICCO),워시,0,0,0,0,1,1
2176,베이비모멘트 비누,치코(CHICCO),워시,0,0,0,0,0,0
2177,베이비모멘트 샴푸,치코(CHICCO),워시,0,0,0,0,1,1
2178,베이비모멘트 선크림,치코(CHICCO),선케어,0,0,0,0,1,1
2179,베이비모멘트 젠틀 바디 워시 앤 샴푸,치코(CHICCO),워시,0,0,0,0,1,1
2180,베이비모멘트 플루이드 바디로션,치코(CHICCO),로션,0,0,0,0,1,1
2181,베이비 로션,칭찬,로션,0,0,0,0,1,1
2182,베이비 미스트,칭찬,기타화장품,0,0,0,0,0,1
2183,베이비 샤워 에센스,칭찬,워시,0,0,0,0,1,1
2184,베이비 오일,칭찬,오일,0,0,0,0,0,1
2185,Baby Shampoo&Baby wash,카리나오가닉스(VARINAORGANICS),워시,0,0,0,0,0,1
2186,양배추 크림 (카보크림),카보크림,크림,0,0,0,0,1,1
2187,Baby Cow organics milky body lotion,카우쉐드(COWSHED),로션,0,0,0,0,1,1
2188,킨더크림 (HautUnd KinderCreme),카우프만(Kaufmanns),크림,0,0,0,1,1,1
2189,로즈&알로에 베라 베이비 밤,캐롤프리스트(carolpriest),크림,0,0,0,0,1,1
2190,슈퍼 센서티브 다이에퍼 크림,캘리포니아베이비(CALIFORNIABABY),크림,0,0,0,0,1,1
2191,슈퍼 센서티브 바디오일,캘리포니아베이비(CALIFORNIABABY),오일,0,0,0,0,0,1
2192,슈퍼 센서티브 썬스크린 로션,캘리포니아베이비(CALIFORNIABABY),선케어,0,0,0,0,1,1
2193,슈퍼 센서티브 에브리데이로션,캘리포니아베이비(CALIFORNIABABY),로션,0,0,0,0,1,1
2194,슈퍼 센서티브 크림,캘리포니아베이비(CALIFORNIABABY),크림,0,0,0,0,1,0
2195,스퀴키 클린 모이스쳐라이징 핸드 워시,캘리포니아베이비(CALIFORNIABABY),워시,0,0,0,0,1,1
2196,시트로넬라 스프레이,캘리포니아베이비(CALIFORNIABABY),기타화장품,0,0,0,0,1,1
2197,신생아 노프라그란스(무향)샴푸 앤 바디 워시,캘리포니아베이비(CALIFORNIABABY),워시,0,0,0,0,1,1
2198,아이러브유 마사지오일,캘리포니아베이비(CALIFORNIABABY),오일,0,0,0,0,0,1
2199,아이러브유 에브리데이로션,캘리포니아베이비(CALIFORNIABABY),로션,0,0,0,0,1,1
2200,알로에 앤 아니카 수딩 스프레이,캘리포니아베이비(CALIFORNIABABY),기타화장품,0,0,0,0,1,1
2201,에브리데이 이어 라운드,캘리포니아베이비(CALIFORNIABABY),선케어,0,0,0,0,1,1
2202,오가닉 베이비 너리싱 오일,CPN(캘리포니아퓨어내추럴),오일,0,0,0,0,0,1
2203,오버 타이어드 앤 크랭키 에브리데이 로션,캘리포니아베이비(CALIFORNIABABY),로션,0,0,0,0,1,1
2204,오버타이어드 앤 크랭키 마사지오일,캘리포니아베이비(CALIFORNIABABY),오일,0,0,0,0,0,1
2205,오버타이어드 앤 크랭키 샴푸 앤 바디워시,캘리포니아베이비(CALIFORNIABABY),워시,0,0,0,0,1,1
2206,오버타이어드 앤 크랭키 에브리데이로션,캘리포니아베이비(CALIFORNIABABY),로션,0,0,0,0,1,1
2207,유칼립투스 이즈 마사지 오일,캘리포니아베이비(CALIFORNIABABY),오일,0,0,0,0,0,1
2208,유칼립투스 이즈 버블 바쓰,캘리포니아베이비(CALIFORNIABABY),워시,0,0,0,0,1,1
2209,유칼립투스 이즈 에브리데이로션,캘리포니아베이비(CALIFORNIABABY),로션,0,0,0,0,1,0
2210,카렌듈라 샴푸 앤 바디 워시,캘리포니아베이비(CALIFORNIABABY),워시,0,0,0,0,1,1
2211,카렌듈라 에브리데이 로션,캘리포니아베이비(CALIFORNIABABY),로션,0,0,0,0,1,1
2212,카렌듈라 크림,캘리포니아베이비(CALIFORNIABABY),크림,0,0,0,0,1,1
2213,카렌듈라 헤어 컨디셔너,캘리포니아베이비(CALIFORNIABABY),헤어케어,0,0,0,0,1,1
2214,카모마일 앤 민트 에브리데이로션,캘리포니아베이비(CALIFORNIABABY),로션,0,0,0,0,1,1
2215,카밍 다이애퍼 크림,캘리포니아베이비(CALIFORNIABABY),크림,0,0,0,0,1,1
2216,카밍 다이퍼 에리어 워시,캘리포니아베이비(CALIFORNIABABY),워시,0,0,0,0,1,1
2217,카밍 마사지오일,캘리포니아베이비(CALIFORNIABABY),오일,0,0,0,0,0,1
2218,카밍 에브리데이 로션,캘리포니아베이비(CALIFORNIABABY),로션,0,0,0,0,1,1
2219,카밍 크림,캘리포니아베이비(CALIFORNIABABY),크림,0,0,0,0,1,1
2220,카밍 파우더,캘리포니아베이비(CALIFORNIABABY),파우더,0,0,0,0,0,1
2221,티트리 앤 라벤더 샴푸 앤 바디 워시,캘리포니아베이비(CALIFORNIABABY),워시,0,0,0,0,1,1
2222,테라퓨틱 릴리프 크림,캘리포니아베이비(CALIFORNIABABY),크림,0,0,0,0,1,1
2223,프렌치 라벤더 퓨어 오일,캘리포니아베이비(CALIFORNIABABY),오일,0,0,0,0,0,1
2224,닥터 아토파파 프림로즈 바디크림,캣치바이손유나(CATCHBYSONYOUNA),크림,0,0,0,0,1,1
2225,유아용물티슈,커클랜드(Kirkland),물티슈,0,0,0,0,1,1
2226,베리베리 키즈 선블록,케어존(CAREZONE),선케어,0,0,0,0,1,1
2227,베리베리 키즈 아토 로션,케어존(CAREZONE),로션,0,0,0,0,1,1
2228,베리베리 키즈 워시,케어존(CAREZONE),워시,0,0,0,0,1,1
2229,베이비 크림,케어존(CAREZONE),크림,0,0,0,0,1,1
2230,NaturalPureness 프리미엄 물티슈,케이맘(K-MOM),물티슈,0,0,0,0,1,1
2231,네이처프리 베이직 물티슈,케이맘(K-MOM),물티슈,0,0,0,0,1,1
2232,베이비 로션,켈라파오가닉스(KELAPAORGANICS),로션,0,0,0,0,1,1
2233,베이비 크림,켈라파오가닉스(KELAPAORGANICS),크림,0,0,0,0,1,1
2234,발효녹두 순한 베베 로션,코리아나(Coreana),로션,0,0,0,0,1,1
2235,발효녹두 순한베베 센시케어 크림 플러스,코리아나(Coreana),크림,0,0,0,0,1,1
2236,발효녹두 순한베베 크림,코리아나(Coreana),크림,0,0,0,0,1,1
2237,038 페이스 앤 바디 크림,코리인제이아일랜드(koriinjisland),크림,0,0,0,0,1,1
2238,A soap,코리인제이아일랜드(koriinJisland),워시,0,0,0,0,1,1
2239,M soap,코리인제이아일랜드(KoriinJisland),워시,0,0,0,0,1,1
2240,PM 2.5베베 클린워시,코리인제이아일랜드(KoriinJisland),워시,0,0,0,0,0,1
2241,S soap,코리인제이아일랜드(KoriinJisland),워시,0,0,0,0,1,1
2242,w soap,코리인제이아일랜드(KoriinJisland),워시,0,0,0,0,1,1
2243,베이비 다이퍼 이너 클렌저,코리인제이아일랜드(koriinjisland),워시,0,0,0,0,0,1
2244,시트로넬라 베이비 미스트,코리인제이아일랜드(koriinJisland),기타화장품,0,0,0,0,1,1
2245,호오스 스팟 오일 포 베이비 앤 키즈,코리인제이아일랜드(koriinJisland),오일,0,0,0,0,0,0
2246,베이비 울트라 프로텍티브 헤어&바디 워시,코린드팜(CORINDERFARME),워시,0,0,0,0,1,1
2247,키즈 헤어&바디워시 포 걸,코린드팜(CORINDERFARME),워시,0,0,0,0,1,1
2248,베이비 로션,코스베베(cosbebe),로션,0,0,0,0,0,1
2249,베이비 탑 투 토 워시,코스베베(cosbebe),워시,0,0,0,0,0,1
2250,물티슈[블루],코코랑(CocoRang),물티슈,0,0,0,0,1,0
2251,베이비 로션,코코몽(COCOMONG),로션,0,0,0,0,0,1
2252,베이비 버블 워시,코코몽(COCOMONG),워시,0,0,0,0,0,1
2253,베이비 크림,코코몽(COCOMONG),크림,0,0,0,0,0,1
2254,베이직 물티슈,코코토토(cocototo),물티슈,0,0,0,0,1,1
2255,Water Babies Sunscreen Lotion,코퍼톤(Coppertone),선케어,0,0,0,1,1,1
2256,물티슈,쿠잉,물티슈,0,0,0,0,1,1
2257,핸드워시 베이비파우더,쿤달(KUNDAL),워시,0,0,0,0,1,1
2258,핸드워시 체리블라썸,쿤달(KUNDAL),워시,0,0,0,0,1,1
2259,핸드워시 클린솝,쿤달(KUNDAL),워시,0,0,0,0,1,1
2260,핸드워시 퍼지네이블,쿤달(KUNDAL),워시,0,0,0,0,1,1
2261,핸드워시 핑크자몽,쿤달(KUNDAL),워시,0,0,0,0,1,1
2262,핸드워시 화이트머스크,쿤달(KUNDAL),워시,0,0,0,0,1,1
2263,Baby Mineral Sunscreen Unscented Moisturizer[SPF50](베이비미네랄선스크린언센티드모이스처라이저),쿨라(COOLA),선케어,0,0,0,0,1,1
2264,헬스오일 베이비&칠드런,쿱(coop),오일,0,0,0,0,0,1
2265,베이비 모이스처 에브리데이 로션,큐래쉬(Curash),로션,0,0,0,0,1,1
2266,프래그런스 프리 베이비 와이프 물티슈,큐래쉬(Curash),물티슈,0,0,0,1,1,1
2267,수딩 젤,큐어랑(Curerang),크림,0,0,0,0,1,1
2268,베이비 세라마이드 로션,큐템(cutem),로션,0,0,0,0,1,1
2269,수피아 물티슈[봄],큐핏(Cupic),물티슈,0,0,0,0,1,1
2270,맘 앤 베이비 밤,크로아티카(CROATICA),크림,0,0,0,0,0,1
2271,마이비데 키즈 물티슈,크리넥스(Kleenex),물티슈,0,0,0,0,1,1
2272,소프트엠보싱 물티슈,크리넥스(Kleenex),물티슈,0,0,0,0,1,1
2273,프렌즈항균핸드워시 그린향,크리넥스(Kleenex),워시,0,0,0,0,1,1
2274,프렌즈항균핸드워시 상큼향,크리넥스(Kleenex),워시,0,0,0,0,1,1
2275,프렌즈항균핸드워시 스윗향,크리넥스(Kleenex),워시,0,0,0,0,1,1
2276,크리멜로 아기 물티슈,크린랲(CLEANWRAP),물티슈,0,0,0,0,1,1
2277,넘버원 프리미엄 물티슈[민트],클레보스(CLEVOS),물티슈,0,0,0,0,1,1
2278,넘버원 프리미엄 물티슈[바이올렛],클레보스(CLEVOS),물티슈,0,0,0,0,1,1
2279,넘버원 프리미엄 물티슈[스노우],클레보스(CLEVOS),물티슈,0,0,0,0,1,1
2280,넘버원 프리미엄 물티슈[스카이],클레보스(CLEVOS),물티슈,0,0,0,0,1,1
2281,베이비 물티슈[바이올렛],클레보스(CLEVOS),물티슈,0,0,0,0,1,1
2282,베이비 물티슈[스카이],클레보스(CLEVOS),물티슈,0,0,0,0,1,1
2283,프로캄 베베 베이비 로션,클레어테라피(CLAIRTHERAPIE),로션,0,0,0,0,1,1
2284,프로캄 베베 베이비 크림,클레어테라피(CLAIRTHERAPIE),크림,0,0,0,0,1,1
2285,프로캄 베베 샴푸 앤 바쓰,클레어테라피(CLAIRTHERAPIE),워시,0,0,0,0,1,1
2286,기저귀크림,클로란(Klorane),크림,0,0,0,0,1,1
2287,모이스처라이징크림,클로란(Klorane),크림,0,0,0,0,1,1
2288,버디밤 콜드크림,클로란(Klorane),크림,0,0,0,0,1,1
2289,보습로션,클로란(Klorane),로션,0,0,0,0,1,1
2290,이드랑스 에센스인로션,클로란(Klorane),로션,0,0,0,0,1,1
2291,잰틀포밍젤,클로란(Klorane),워시,0,0,0,1,1,1
2292,모이스쳐라이징 크림,클로란베베(bebeKLORANE),크림,0,0,0,0,1,1
2293,내추럴 다이애퍼 크림,키덤스(KIDDUMS),크림,0,0,0,0,0,0
2294,마일드 선크림,키덤스(KIDDUMS),선케어,0,0,0,0,0,0
2295,베이비 내추럴 오일,키덤스(KIDDUMS),오일,0,0,0,0,0,1
2296,베이비 수딩 로션,키덤스(KIDDUMS),로션,0,0,0,0,1,1
2297,베이비 오가닉 미스트,키덤스(KIDDUMS),기타화장품,0,0,0,0,0,1
2298,베이비 인텐스 크림,키덤스(KIDDUMS),크림,0,0,0,0,1,1
2299,베이비 헤어&바디 마일드 워시,키덤스(KIDDUMS),워시,0,0,0,0,1,1
2300,너처링 베이비 크림 포 훼이스 앤드 바디,키엘(Kiehl's),크림,0,0,0,0,0,1
2301,맘 앤 베이비 오일,키엘(Kiehl's),오일,0,0,0,0,1,1
2302,베이비 립 밤,키엘(Kiehl's),립케어,0,0,0,0,1,1
2303,베이비 젠틀 헤어 앤 바디 워시,키엘(Kiehl's),워시,0,0,0,0,1,1
2304,베이비 샴푸 앤 바스,킨더퍼페츠(KinderPuppets),워시,0,0,0,0,0,1
2305,베이비 유기농 오일,킨더퍼페츠(KinderPuppets),오일,0,0,0,0,0,1
2306,베이비로션,킨더퍼페츠(KinderPuppets),로션,0,0,0,0,0,1
2307,베이비수딩젤,킨더퍼페츠(KinderPuppets),크림,0,0,0,0,0,1
2308,베이비크림,킨더퍼페츠(KinderPuppets),크림,0,0,0,0,0,1
2309,이지 힙 미스트,킨더퍼페츠(KinderPuppets),기타화장품,0,0,0,0,1,1
2310,프리미엄 아기 물티슈[레드],킨도(kindoh),물티슈,0,0,0,0,1,1
2311,리프레싱 퍼밍 밀크,테안(Teane),로션,0,0,0,0,1,1
2312,퍼스트 케어 예비맘 크림,테안(Teane),크림,0,0,0,0,1,1
2313,마사지 오일,테퍼(Topfer),오일,0,0,0,0,1,1
2314,베이비 케어 바디 로션,테퍼(Topfer),로션,0,0,0,0,1,1
2315,베이비케어 샴푸,테퍼(Topfer),헤어케어,0,0,0,0,1,1
2316,내추럴스 산양유 베이비 로션,토니모리(TONYMOLY),로션,0,0,0,0,1,1
2317,내추럴스 산양유 베이비 버블 워시,토니모리(TONYMOLY),워시,0,0,0,0,1,1
2318,내추럴스 산양유 베이비 크림,토니모리(TONYMOLY),크림,0,0,0,0,1,1
2319,유브이 마스터 키즈 앤 맘 선크림,토니모리(TONYMOLY),선케어,0,0,0,0,1,1
2320,포켓몬_피카츄 키즈 앤 맘 보습 에멀전,토니모리(TONYMOLY),로션,0,0,0,0,1,1
2321,피카츄 키즈 앤 맘 보습 토너,토니모리(TONYMOLY),기타화장품,0,0,0,0,0,1
2322,토디앙 네이처그린 물티슈,토디앙(toddien),물티슈,0,0,0,0,1,1
2323,아기 로션,토루토루(Torutoru),로션,0,0,0,0,0,1
2324,아기 크림,토루토루(Torutoru),크림,0,0,0,0,0,1
2325,아기샴푸앤바디워시,토루토루(Torutoru),워시,0,0,0,0,1,1
2326,플러스 물티슈,톨라보니보니(TORLABonnyBonny),물티슈,0,0,0,0,1,1
2327,기저귀 크림,트루디(Trudi),크림,0,0,0,0,1,1
2328,밀크비누,트루디(Trudi),워시,0,0,0,0,1,1
2329,바디워시&샴푸,트루디(Trudi),워시,0,0,0,0,1,1
2330,베스밀크,트루디(Trudi),워시,0,0,0,0,1,1
2331,수분크림,트루디(Trudi),크림,0,0,0,0,1,1
2332,침독 크림,트루디(Trudi),크림,0,0,0,0,1,1
2333,베이비 샴푸&바디 워시,트루자임(Truezyme),워시,0,0,0,0,0,1
2334,베이비 페이스&바디 로션,트루자임(Truezyme),로션,0,0,0,0,1,1
2335,너리싱 오일,트룰리랩포베이비(TrulyLabforBaby),오일,0,0,0,0,0,1
2336,마누카 멀티밤,트룰리랩포베이비(TrulyLAbforBaby),크림,0,0,0,0,0,1
2337,카밍 크림,트룰리랩포베이비(TrulyLAbforBaby),크림,0,0,0,0,1,1
2338,헤드앤토 워시,트롤리랩포베이비(TrulyLabforBaby),워시,0,0,0,0,1,1
2339,물티슈,트윙클워터(TwinkleWater),물티슈,0,0,0,0,1,1
2340,아이 선크림 쿠션,티니티나(TiniTina),선케어,0,0,0,1,1,1
2341,릴 페이스 버터스틱 (코코아스틱밤),파머스(PALMER'S),크림,0,0,0,0,1,1
2342,베이비 버터 로션,파머스(PALMER'S),로션,0,0,0,1,1,1
2343,베이비 엉덩이크림,파머스(PALMER'S),크림,0,0,0,1,1,1
2344,헤드투토오 베이비워시,파머스(PALMER'S),워시,0,0,0,1,1,1
2345,코니 유기농 오곡 발효 유아 로션,팜그레인(FARMGRAIN),로션,0,0,0,0,0,1
2346,코니 유기농 오곡 발효 유아 헤어&바디클렌져,팜그레인(FARMGRAIN),워시,0,0,0,0,0,1
2347,더순한 수딩젤,팜트리(PHARMTREE),크림,0,0,0,0,0,1
2348,더순한 아토 오일,팜트리(PHARMTREE),오일,0,0,0,0,0,1
2349,아토로션,팜트리(PHARMTREE),로션,0,0,0,1,1,1
2350,아토크림,팜트리(PHARMTREE),크림,0,0,0,0,1,1
2351,더순한 워셔플 썬,팜트리(PHARMTREE),선케어,0,0,0,0,1,1
2352,더순한 포밍워시,팜트리(PHARMTREE),워시,0,0,0,0,0,1
2353,가시대나무 아기 썬크림,패티플랜(PettyFlen),선케어,0,0,0,0,1,1
2354,발효동백씨앗오일 아기 칙&립 밤,패티플랜(PettyFlen),립케어,0,0,0,0,0,1
2355,세븐오리진스 수딩 맥스 베이비 로션,패티플랜(PettyFlen),로션,0,0,0,0,1,1
2356,쐐기풀&인도멀구슬나무 아기샴푸,패티플랜(PettyFlen),헤어케어,0,0,0,0,1,1
2357,아마씨 아기 볼살 밤,패티플랜(PettyFlen),크림,0,0,0,0,0,1
2358,아토 아르간 & 알로에 베이비 로션,패티플랜(PettyFlen),로션,0,0,0,0,1,1
